2026-03-10 14:07:12 - {'id': 10949, 'session_id': '142.250.75.174:443_192.168.137.187:64546', 'timestamp': '2026-03-10T12:06:41.542800600Z', 'protocol': 'TCP', 'length': 66, 'src_ip': '142.250.75.174', 'dst_ip': '192.168.137.187', 'src_port': '443', 'dst_port': '64546', 'seq_num': 9198, 'ack_num': 2587, 'tcp_payload_len': 0, 'tcp_flags': '0x0010', 'win_size': '1043'}
2026-03-10 14:07:12 - {'id': 10270, 'session_id': '142.250.75.46:443_192.168.137.187:64533', 'timestamp': '2026-03-10T12:06:39.174756500Z', 'protocol': 'TCP', 'length': 74, 'src_ip': '142.250.75.46', 'dst_ip': '192.168.137.187', 'src_port': '443', 'dst_port': '64533', 'seq_num': 0, 'ack_num': 1, 'tcp_payload_len': 0, 'tcp_flags': '0x0012', 'win_size': '65535'}
2026-03-10 14:07:12 - {'id': 10282, 'session_id': '142.250.75.46:443_192.168.137.187:64533', 'timestamp': '2026-03-10T12:06:39.181914700Z', 'protocol': 'TCP', 'length': 66, 'src_ip': '142.250.75.46', 'dst_ip': '192.168.137.187', 'src_port': '443', 'dst_port': '64533', 'seq_num': 1, 'ack_num': 1349, 'tcp_payload_len': 0, 'tcp_flags': '0x0010', 'win_size': '1045'}
2026-03-10 14:07:12 - {'id': 10287, 'session_id': '142.250.75.46:443_192.168.137.187:64533', 'timestamp': '2026-03-10T12:06:39.234736600Z', 'protocol': 'TCP', 'length': 1414, 'src_ip': '142.250.75.46', 'dst_ip': '192.168.137.187', 'src_port': '443', 'dst_port': '64533', 'seq_num': 1349, 'ack_num': 1547, 'tcp_payload_len': 1348, 'tcp_flags': '0x0018', 'win_size': '1045'}
2026-03-10 14:07:12 - {'id': 10298, 'session_id': '142.250.75.46:443_192.168.137.187:64533', 'timestamp': '2026-03-10T12:06:39.245252700Z', 'protocol': 'TCP', 'length': 1414, 'src_ip': '142.250.75.46', 'dst_ip': '192.168.137.187', 'src_port': '443', 'dst_port': '64533', 'seq_num': 2697, 'ack_num': 1547, 'tcp_payload_len': 1348, 'tcp_flags': '0x0010', 'win_size': '1045'}
2026-03-10 14:07:12 - {'id': 10299, 'session_id': '142.250.75.46:443_192.168.137.187:64533', 'timestamp': '2026-03-10T12:06:39.245306900Z', 'protocol': 'TCP', 'length': 1414, 'src_ip': '142.250.75.46', 'dst_ip': '192.168.137.187', 'src_port': '443', 'dst_port': '64533', 'seq_num': 4045, 'ack_num': 1547, 'tcp_payload_len': 1348, 'tcp_flags': '0x0010', 'win_size': '1045'}
2026-03-10 14:07:12 - {'id': 10300, 'session_id': '142.250.75.46:443_192.168.137.187:64533', 'timestamp': '2026-03-10T12:06:39.245326100Z', 'protocol': 'TCP', 'length': 122, 'src_ip': '142.250.75.46', 'dst_ip': '192.168.137.187', 'src_port': '443', 'dst_port': '64533', 'seq_num': 5393, 'ack_num': 1547, 'tcp_payload_len': 56, 'tcp_flags': '0x0018', 'win_size': '1045'}
2026-03-10 14:07:12 - {'id': 10312, 'session_id': '142.250.75.46:443_192.168.137.187:64533', 'timestamp': '2026-03-10T12:06:39.254682500Z', 'protocol': 'TCP', 'length': 1414, 'src_ip': '142.250.75.46', 'dst_ip': '192.168.137.187', 'src_port': '443', 'dst_port': '64533', 'seq_num': 5449, 'ack_num': 1547, 'tcp_payload_len': 1348, 'tcp_flags': '0x0010', 'win_size': '1045'}
2026-03-10 14:07:12 - {'id': 10315, 'session_id': '142.250.75.46:443_192.168.137.187:64533', 'timestamp': '2026-03-10T12:06:39.257082200Z', 'protocol': 'TCP.SEGMENTS', 'length': 999, 'src_ip': '142.250.75.46', 'dst_ip': '192.168.137.187', 'src_port': '443', 'dst_port': '64533', 'seq_num': 6797, 'ack_num': 1547, 'tcp_payload_len': 933, 'tcp_flags': '0x0018', 'win_size': '1045'}
2026-03-10 14:07:12 - {'id': 10338, 'session_id': '142.250.75.46:443_192.168.137.187:64533', 'timestamp': '2026-03-10T12:06:39.299579300Z', 'protocol': 'TCP', 'length': 66, 'src_ip': '142.250.75.46', 'dst_ip': '192.168.137.187', 'src_port': '443', 'dst_port': '64533', 'seq_num': 7730, 'ack_num': 1627, 'tcp_payload_len': 0, 'tcp_flags': '0x0010', 'win_size': '1045'}
2026-03-10 14:07:12 - {'id': 10342, 'session_id': '142.250.75.46:443_192.168.137.187:64533', 'timestamp': '2026-03-10T12:06:39.301240700Z', 'protocol': 'TLS', 'length': 97, 'src_ip': '142.250.75.46', 'dst_ip': '192.168.137.187', 'src_port': '443', 'dst_port': '64533', 'seq_num': 8380, 'ack_num': 2083, 'tcp_payload_len': 31, 'tcp_flags': '0x0018', 'win_size': '1044'}
2026-03-10 14:07:12 - {'id': 10349, 'session_id': '142.250.75.46:443_192.168.137.187:64533', 'timestamp': '2026-03-10T12:06:39.314376800Z', 'protocol': 'TCP', 'length': 66, 'src_ip': '142.250.75.46', 'dst_ip': '192.168.137.187', 'src_port': '443', 'dst_port': '64533', 'seq_num': 8411, 'ack_num': 2114, 'tcp_payload_len': 0, 'tcp_flags': '0x0010', 'win_size': '1044'}
2026-03-10 14:07:12 - {'id': 10390, 'session_id': '142.250.75.46:443_192.168.137.187:64533', 'timestamp': '2026-03-10T12:06:39.483860000Z', 'protocol': 'TLS', 'length': 97, 'src_ip': '142.250.75.46', 'dst_ip': '192.168.137.187', 'src_port': '443', 'dst_port': '64533', 'seq_num': 8799, 'ack_num': 2114, 'tcp_payload_len': 31, 'tcp_flags': '0x0018', 'win_size': '1044'}
2026-03-10 14:07:12 - {'id': 10391, 'session_id': '142.250.75.46:443_192.168.137.187:64533', 'timestamp': '2026-03-10T12:06:39.483918200Z', 'protocol': 'TLS', 'length': 105, 'src_ip': '142.250.75.46', 'dst_ip': '192.168.137.187', 'src_port': '443', 'dst_port': '64533', 'seq_num': 8830, 'ack_num': 2114, 'tcp_payload_len': 39, 'tcp_flags': '0x0018', 'win_size': '1044'}
2026-03-10 14:07:12 - {'id': 10398, 'session_id': '142.250.75.46:443_192.168.137.187:64533', 'timestamp': '2026-03-10T12:06:39.498653900Z', 'protocol': 'TCP', 'length': 66, 'src_ip': '142.250.75.46', 'dst_ip': '192.168.137.187', 'src_port': '443', 'dst_port': '64533', 'seq_num': 8869, 'ack_num': 2153, 'tcp_payload_len': 0, 'tcp_flags': '0x0010', 'win_size': '1044'}
2026-03-10 14:07:12 - {'id': 10406, 'session_id': '142.250.75.46:443_192.168.137.187:64533', 'timestamp': '2026-03-10T12:06:39.504817500Z', 'protocol': 'TCP', 'length': 66, 'src_ip': '142.250.75.46', 'dst_ip': '192.168.137.187', 'src_port': '443', 'dst_port': '64533', 'seq_num': 8870, 'ack_num': 2217, 'tcp_payload_len': 0, 'tcp_flags': '0x0010', 'win_size': '1044'}
2026-03-10 14:07:12 - {'id': 10413, 'session_id': '142.250.75.46:443_192.168.137.187:64535', 'timestamp': '2026-03-10T12:06:39.524201900Z', 'protocol': 'TCP', 'length': 74, 'src_ip': '142.250.75.46', 'dst_ip': '192.168.137.187', 'src_port': '443', 'dst_port': '64535', 'seq_num': 0, 'ack_num': 1, 'tcp_payload_len': 0, 'tcp_flags': '0x0012', 'win_size': '65535'}
2026-03-10 14:07:12 - {'id': 10423, 'session_id': '142.250.75.46:443_192.168.137.187:64535', 'timestamp': '2026-03-10T12:06:39.542994000Z', 'protocol': 'TCP', 'length': 66, 'src_ip': '142.250.75.46', 'dst_ip': '192.168.137.187', 'src_port': '443', 'dst_port': '64535', 'seq_num': 1, 'ack_num': 1349, 'tcp_payload_len': 0, 'tcp_flags': '0x0010', 'win_size': '1045'}
2026-03-10 14:07:12 - {'id': 10429, 'session_id': '142.250.75.46:443_192.168.137.187:64535', 'timestamp': '2026-03-10T12:06:39.600827200Z', 'protocol': 'TCP', 'length': 1414, 'src_ip': '142.250.75.46', 'dst_ip': '192.168.137.187', 'src_port': '443', 'dst_port': '64535', 'seq_num': 1349, 'ack_num': 1547, 'tcp_payload_len': 1348, 'tcp_flags': '0x0018', 'win_size': '1045'}
2026-03-10 14:07:12 - {'id': 10430, 'session_id': '142.250.75.46:443_192.168.137.187:64535', 'timestamp': '2026-03-10T12:06:39.600858200Z', 'protocol': 'TCP', 'length': 1414, 'src_ip': '142.250.75.46', 'dst_ip': '192.168.137.187', 'src_port': '443', 'dst_port': '64535', 'seq_num': 2697, 'ack_num': 1547, 'tcp_payload_len': 1348, 'tcp_flags': '0x0010', 'win_size': '1045'}
2026-03-10 14:07:12 - {'id': 10431, 'session_id': '142.250.75.46:443_192.168.137.187:64535', 'timestamp': '2026-03-10T12:06:39.600876400Z', 'protocol': 'TCP', 'length': 1414, 'src_ip': '142.250.75.46', 'dst_ip': '192.168.137.187', 'src_port': '443', 'dst_port': '64535', 'seq_num': 4045, 'ack_num': 1547, 'tcp_payload_len': 1348, 'tcp_flags': '0x0018', 'win_size': '1045'}
2026-03-10 14:07:12 - {'id': 10432, 'session_id': '142.250.75.46:443_192.168.137.187:64535', 'timestamp': '2026-03-10T12:06:39.600887600Z', 'protocol': 'TCP', 'length': 1414, 'src_ip': '142.250.75.46', 'dst_ip': '192.168.137.187', 'src_port': '443', 'dst_port': '64535', 'seq_num': 5393, 'ack_num': 1547, 'tcp_payload_len': 1348, 'tcp_flags': '0x0010', 'win_size': '1045'}
2026-03-10 14:07:12 - {'id': 10433, 'session_id': '142.250.75.46:443_192.168.137.187:64535', 'timestamp': '2026-03-10T12:06:39.600899400Z', 'protocol': 'TCP.SEGMENTS', 'length': 1056, 'src_ip': '142.250.75.46', 'dst_ip': '192.168.137.187', 'src_port': '443', 'dst_port': '64535', 'seq_num': 6741, 'ack_num': 1547, 'tcp_payload_len': 990, 'tcp_flags': '0x0018', 'win_size': '1045'}
2026-03-10 14:07:12 - {'id': 10445, 'session_id': '142.250.75.46:443_192.168.137.187:64535', 'timestamp': '2026-03-10T12:06:39.618626200Z', 'protocol': 'TCP', 'length': 66, 'src_ip': '142.250.75.46', 'dst_ip': '192.168.137.187', 'src_port': '443', 'dst_port': '64535', 'seq_num': 7731, 'ack_num': 1627, 'tcp_payload_len': 0, 'tcp_flags': '0x0010', 'win_size': '1045'}
2026-03-10 14:07:12 - {'id': 10447, 'session_id': '142.250.75.46:443_192.168.137.187:64535', 'timestamp': '2026-03-10T12:06:39.620022600Z', 'protocol': 'TLS', 'length': 97, 'src_ip': '142.250.75.46', 'dst_ip': '192.168.137.187', 'src_port': '443', 'dst_port': '64535', 'seq_num': 8381, 'ack_num': 2126, 'tcp_payload_len': 31, 'tcp_flags': '0x0018', 'win_size': '1044'}
2026-03-10 14:07:12 - {'id': 10450, 'session_id': '142.250.75.46:443_192.168.137.187:64535', 'timestamp': '2026-03-10T12:06:39.625912800Z', 'protocol': 'TCP', 'length': 66, 'src_ip': '142.250.75.46', 'dst_ip': '192.168.137.187', 'src_port': '443', 'dst_port': '64535', 'seq_num': 8412, 'ack_num': 2287, 'tcp_payload_len': 0, 'tcp_flags': '0x0010', 'win_size': '1044'}
2026-03-10 14:07:12 - {'id': 10505, 'session_id': '142.250.75.46:443_192.168.137.187:64535', 'timestamp': '2026-03-10T12:06:39.813554300Z', 'protocol': 'TLS', 'length': 452, 'src_ip': '142.250.75.46', 'dst_ip': '192.168.137.187', 'src_port': '443', 'dst_port': '64535', 'seq_num': 8797, 'ack_num': 2318, 'tcp_payload_len': 386, 'tcp_flags': '0x0018', 'win_size': '1044'}
2026-03-10 14:07:12 - {'id': 10506, 'session_id': '142.250.75.46:443_192.168.137.187:64535', 'timestamp': '2026-03-10T12:06:39.814396800Z', 'protocol': 'TLS', 'length': 97, 'src_ip': '142.250.75.46', 'dst_ip': '192.168.137.187', 'src_port': '443', 'dst_port': '64535', 'seq_num': 9183, 'ack_num': 2318, 'tcp_payload_len': 31, 'tcp_flags': '0x0018', 'win_size': '1044'}
2026-03-10 14:07:12 - {'id': 10507, 'session_id': '142.250.75.46:443_192.168.137.187:64535', 'timestamp': '2026-03-10T12:06:39.814510600Z', 'protocol': 'TLS', 'length': 105, 'src_ip': '142.250.75.46', 'dst_ip': '192.168.137.187', 'src_port': '443', 'dst_port': '64535', 'seq_num': 9214, 'ack_num': 2318, 'tcp_payload_len': 39, 'tcp_flags': '0x0018', 'win_size': '1044'}
2026-03-10 14:07:12 - {'id': 10510, 'session_id': '142.250.75.46:443_192.168.137.187:64535', 'timestamp': '2026-03-10T12:06:39.824965100Z', 'protocol': 'TCP', 'length': 66, 'src_ip': '142.250.75.46', 'dst_ip': '192.168.137.187', 'src_port': '443', 'dst_port': '64535', 'seq_num': 9253, 'ack_num': 2357, 'tcp_payload_len': 0, 'tcp_flags': '0x0010', 'win_size': '1044'}
2026-03-10 14:07:12 - {'id': 10526, 'session_id': '142.250.75.46:443_192.168.137.187:64535', 'timestamp': '2026-03-10T12:06:39.847781600Z', 'protocol': 'TCP', 'length': 66, 'src_ip': '142.250.75.46', 'dst_ip': '192.168.137.187', 'src_port': '443', 'dst_port': '64535', 'seq_num': 9254, 'ack_num': 2421, 'tcp_payload_len': 0, 'tcp_flags': '0x0010', 'win_size': '1044'}
2026-03-10 14:07:12 - {'id': 10266, 'session_id': '192.168.137.187:64532_142.250.75.174:443', 'timestamp': '2026-03-10T12:06:39.169928200Z', 'protocol': 'TCP', 'length': 82, 'src_ip': '192.168.137.187', 'dst_ip': '142.250.75.174', 'src_port': '64532', 'dst_port': '443', 'seq_num': 0, 'ack_num': 0, 'tcp_payload_len': 0, 'tcp_flags': '0x00c2', 'win_size': '0'}
2026-03-10 14:07:12 - {'id': 10274, 'session_id': '192.168.137.187:64532_142.250.75.174:443', 'timestamp': '2026-03-10T12:06:39.177254300Z', 'protocol': 'TCP', 'length': 70, 'src_ip': '192.168.137.187', 'dst_ip': '142.250.75.174', 'src_port': '64532', 'dst_port': '443', 'seq_num': 1, 'ack_num': 1, 'tcp_payload_len': 0, 'tcp_flags': '0x0010', 'win_size': '43'}
2026-03-10 14:07:12 - {'id': 10276, 'session_id': '192.168.137.187:64532_142.250.75.174:443', 'timestamp': '2026-03-10T12:06:39.177254300Z', 'protocol': 'TCP.SEGMENTS', 'length': 259, 'src_ip': '192.168.137.187', 'dst_ip': '142.250.75.174', 'src_port': '64532', 'dst_port': '443', 'seq_num': 1349, 'ack_num': 1, 'tcp_payload_len': 189, 'tcp_flags': '0x0018', 'win_size': '43'}
2026-03-10 14:07:12 - {'id': 10289, 'session_id': '192.168.137.187:64532_142.250.75.174:443', 'timestamp': '2026-03-10T12:06:39.236941000Z', 'protocol': 'TCP', 'length': 70, 'src_ip': '192.168.137.187', 'dst_ip': '142.250.75.174', 'src_port': '64532', 'dst_port': '443', 'seq_num': 1538, 'ack_num': 1349, 'tcp_payload_len': 0, 'tcp_flags': '0x0010', 'win_size': '43'}
2026-03-10 14:07:12 - {'id': 10323, 'session_id': '192.168.137.187:64532_142.250.75.174:443', 'timestamp': '2026-03-10T12:06:39.282303500Z', 'protocol': 'TLS', 'length': 522, 'src_ip': '192.168.137.187', 'dst_ip': '142.250.75.174', 'src_port': '64532', 'dst_port': '443', 'seq_num': 1618, 'ack_num': 7731, 'tcp_payload_len': 452, 'tcp_flags': '0x0018', 'win_size': '43'}
2026-03-10 14:07:12 - {'id': 10327, 'session_id': '192.168.137.187:64532_142.250.75.174:443', 'timestamp': '2026-03-10T12:06:39.287690300Z', 'protocol': 'TCP', 'length': 70, 'src_ip': '192.168.137.187', 'dst_ip': '142.250.75.174', 'src_port': '64532', 'dst_port': '443', 'seq_num': 2070, 'ack_num': 8381, 'tcp_payload_len': 0, 'tcp_flags': '0x0010', 'win_size': '43'}
2026-03-10 14:07:12 - {'id': 10331, 'session_id': '192.168.137.187:64532_142.250.75.174:443', 'timestamp': '2026-03-10T12:06:39.292705000Z', 'protocol': 'TCP', 'length': 70, 'src_ip': '192.168.137.187', 'dst_ip': '142.250.75.174', 'src_port': '64532', 'dst_port': '443', 'seq_num': 2101, 'ack_num': 8412, 'tcp_payload_len': 0, 'tcp_flags': '0x0010', 'win_size': '43'}
2026-03-10 14:07:12 - {'id': 10354, 'session_id': '192.168.137.187:64532_142.250.75.174:443', 'timestamp': '2026-03-10T12:06:39.358299600Z', 'protocol': 'TLS', 'length': 109, 'src_ip': '192.168.137.187', 'dst_ip': '142.250.75.174', 'src_port': '64532', 'dst_port': '443', 'seq_num': 2140, 'ack_num': 8703, 'tcp_payload_len': 39, 'tcp_flags': '0x0018', 'win_size': '43'}
2026-03-10 14:07:12 - {'id': 10355, 'session_id': '192.168.137.187:64532_142.250.75.174:443', 'timestamp': '2026-03-10T12:06:39.358299600Z', 'protocol': 'TLS', 'length': 94, 'src_ip': '192.168.137.187', 'dst_ip': '142.250.75.174', 'src_port': '64532', 'dst_port': '443', 'seq_num': 2179, 'ack_num': 8703, 'tcp_payload_len': 24, 'tcp_flags': '0x0018', 'win_size': '43'}
2026-03-10 14:07:12 - {'id': 10356, 'session_id': '192.168.137.187:64532_142.250.75.174:443', 'timestamp': '2026-03-10T12:06:39.358299600Z', 'protocol': 'TCP', 'length': 70, 'src_ip': '192.168.137.187', 'dst_ip': '142.250.75.174', 'src_port': '64532', 'dst_port': '443', 'seq_num': 2203, 'ack_num': 8703, 'tcp_payload_len': 0, 'tcp_flags': '0x0011', 'win_size': '43'}
2026-03-10 14:07:12 - {'id': 10362, 'session_id': '192.168.137.187:64532_142.250.75.174:443', 'timestamp': '2026-03-10T12:06:39.365436400Z', 'protocol': 'TCP', 'length': 70, 'src_ip': '192.168.137.187', 'dst_ip': '142.250.75.174', 'src_port': '64532', 'dst_port': '443', 'seq_num': 2204, 'ack_num': 8704, 'tcp_payload_len': 0, 'tcp_flags': '0x0010', 'win_size': '43'}
2026-03-10 14:07:12 - {'id': 10357, 'session_id': '192.168.137.187:64534_142.250.75.174:443', 'timestamp': '2026-03-10T12:06:39.358299600Z', 'protocol': 'TCP', 'length': 82, 'src_ip': '192.168.137.187', 'dst_ip': '142.250.75.174', 'src_port': '64534', 'dst_port': '443', 'seq_num': 0, 'ack_num': 0, 'tcp_payload_len': 0, 'tcp_flags': '0x00c2', 'win_size': '0'}
2026-03-10 14:07:12 - {'id': 10363, 'session_id': '192.168.137.187:64534_142.250.75.174:443', 'timestamp': '2026-03-10T12:06:39.367852200Z', 'protocol': 'TCP', 'length': 70, 'src_ip': '192.168.137.187', 'dst_ip': '142.250.75.174', 'src_port': '64534', 'dst_port': '443', 'seq_num': 1, 'ack_num': 1, 'tcp_payload_len': 0, 'tcp_flags': '0x0010', 'win_size': '43'}
2026-03-10 14:07:12 - {'id': 10365, 'session_id': '192.168.137.187:64534_142.250.75.174:443', 'timestamp': '2026-03-10T12:06:39.367852200Z', 'protocol': 'TCP.SEGMENTS', 'length': 259, 'src_ip': '192.168.137.187', 'dst_ip': '142.250.75.174', 'src_port': '64534', 'dst_port': '443', 'seq_num': 1349, 'ack_num': 1, 'tcp_payload_len': 189, 'tcp_flags': '0x0018', 'win_size': '43'}
2026-03-10 14:07:12 - {'id': 10369, 'session_id': '192.168.137.187:64534_142.250.75.174:443', 'timestamp': '2026-03-10T12:06:39.441374900Z', 'protocol': 'TCP', 'length': 70, 'src_ip': '192.168.137.187', 'dst_ip': '142.250.75.174', 'src_port': '64534', 'dst_port': '443', 'seq_num': 1538, 'ack_num': 1349, 'tcp_payload_len': 0, 'tcp_flags': '0x0010', 'win_size': '43'}
2026-03-10 14:07:12 - {'id': 10384, 'session_id': '192.168.137.187:64534_142.250.75.174:443', 'timestamp': '2026-03-10T12:06:39.476851700Z', 'protocol': 'TLS', 'length': 522, 'src_ip': '192.168.137.187', 'dst_ip': '142.250.75.174', 'src_port': '64534', 'dst_port': '443', 'seq_num': 1618, 'ack_num': 7731, 'tcp_payload_len': 452, 'tcp_flags': '0x0018', 'win_size': '43'}
2026-03-10 14:07:12 - {'id': 10385, 'session_id': '192.168.137.187:64534_142.250.75.174:443', 'timestamp': '2026-03-10T12:06:39.478199900Z', 'protocol': 'TCP', 'length': 70, 'src_ip': '192.168.137.187', 'dst_ip': '142.250.75.174', 'src_port': '64534', 'dst_port': '443', 'seq_num': 2070, 'ack_num': 8381, 'tcp_payload_len': 0, 'tcp_flags': '0x0010', 'win_size': '43'}
2026-03-10 14:07:12 - {'id': 10388, 'session_id': '192.168.137.187:64534_142.250.75.174:443', 'timestamp': '2026-03-10T12:06:39.482705700Z', 'protocol': 'TCP', 'length': 70, 'src_ip': '192.168.137.187', 'dst_ip': '142.250.75.174', 'src_port': '64534', 'dst_port': '443', 'seq_num': 2101, 'ack_num': 8412, 'tcp_payload_len': 0, 'tcp_flags': '0x0010', 'win_size': '43'}
2026-03-10 14:07:12 - {'id': 10556, 'session_id': '192.168.137.187:64534_142.250.75.174:443', 'timestamp': '2026-03-10T12:06:39.918235500Z', 'protocol': 'TLS', 'length': 109, 'src_ip': '192.168.137.187', 'dst_ip': '142.250.75.174', 'src_port': '64534', 'dst_port': '443', 'seq_num': 2140, 'ack_num': 8703, 'tcp_payload_len': 39, 'tcp_flags': '0x0018', 'win_size': '43'}
2026-03-10 14:07:12 - {'id': 10557, 'session_id': '192.168.137.187:64534_142.250.75.174:443', 'timestamp': '2026-03-10T12:06:39.918583000Z', 'protocol': 'TLS', 'length': 94, 'src_ip': '192.168.137.187', 'dst_ip': '142.250.75.174', 'src_port': '64534', 'dst_port': '443', 'seq_num': 2179, 'ack_num': 8703, 'tcp_payload_len': 24, 'tcp_flags': '0x0018', 'win_size': '43'}
2026-03-10 14:07:12 - {'id': 10558, 'session_id': '192.168.137.187:64534_142.250.75.174:443', 'timestamp': '2026-03-10T12:06:39.918583000Z', 'protocol': 'TCP', 'length': 70, 'src_ip': '192.168.137.187', 'dst_ip': '142.250.75.174', 'src_port': '64534', 'dst_port': '443', 'seq_num': 2203, 'ack_num': 8703, 'tcp_payload_len': 0, 'tcp_flags': '0x0011', 'win_size': '43'}
2026-03-10 14:07:12 - {'id': 10437, 'session_id': '192.168.137.187:64536_142.250.75.174:443', 'timestamp': '2026-03-10T12:06:39.611062900Z', 'protocol': 'TCP', 'length': 82, 'src_ip': '192.168.137.187', 'dst_ip': '142.250.75.174', 'src_port': '64536', 'dst_port': '443', 'seq_num': 0, 'ack_num': 0, 'tcp_payload_len': 0, 'tcp_flags': '0x00c2', 'win_size': '0'}
2026-03-10 14:07:12 - {'id': 10442, 'session_id': '192.168.137.187:64536_142.250.75.174:443', 'timestamp': '2026-03-10T12:06:39.618128300Z', 'protocol': 'TCP', 'length': 70, 'src_ip': '192.168.137.187', 'dst_ip': '142.250.75.174', 'src_port': '64536', 'dst_port': '443', 'seq_num': 1, 'ack_num': 1, 'tcp_payload_len': 0, 'tcp_flags': '0x0010', 'win_size': '43'}
2026-03-10 14:07:12 - {'id': 10444, 'session_id': '192.168.137.187:64536_142.250.75.174:443', 'timestamp': '2026-03-10T12:06:39.618128300Z', 'protocol': 'TCP.SEGMENTS', 'length': 259, 'src_ip': '192.168.137.187', 'dst_ip': '142.250.75.174', 'src_port': '64536', 'dst_port': '443', 'seq_num': 1349, 'ack_num': 1, 'tcp_payload_len': 189, 'tcp_flags': '0x0018', 'win_size': '43'}
2026-03-10 14:07:12 - {'id': 10457, 'session_id': '192.168.137.187:64536_142.250.75.174:443', 'timestamp': '2026-03-10T12:06:39.675288300Z', 'protocol': 'TCP', 'length': 70, 'src_ip': '192.168.137.187', 'dst_ip': '142.250.75.174', 'src_port': '64536', 'dst_port': '443', 'seq_num': 1538, 'ack_num': 1349, 'tcp_payload_len': 0, 'tcp_flags': '0x0010', 'win_size': '43'}
2026-03-10 14:07:12 - {'id': 10478, 'session_id': '192.168.137.187:64536_142.250.75.174:443', 'timestamp': '2026-03-10T12:06:39.698405700Z', 'protocol': 'TLS', 'length': 574, 'src_ip': '192.168.137.187', 'dst_ip': '142.250.75.174', 'src_port': '64536', 'dst_port': '443', 'seq_num': 1618, 'ack_num': 7730, 'tcp_payload_len': 504, 'tcp_flags': '0x0018', 'win_size': '43'}
2026-03-10 14:07:12 - {'id': 10479, 'session_id': '192.168.137.187:64536_142.250.75.174:443', 'timestamp': '2026-03-10T12:06:39.698405700Z', 'protocol': 'TLS', 'length': 403, 'src_ip': '192.168.137.187', 'dst_ip': '142.250.75.174', 'src_port': '64536', 'dst_port': '443', 'seq_num': 2122, 'ack_num': 7730, 'tcp_payload_len': 333, 'tcp_flags': '0x0018', 'win_size': '43'}
2026-03-10 14:07:12 - {'id': 10482, 'session_id': '192.168.137.187:64536_142.250.75.174:443', 'timestamp': '2026-03-10T12:06:39.702390800Z', 'protocol': 'TCP', 'length': 70, 'src_ip': '192.168.137.187', 'dst_ip': '142.250.75.174', 'src_port': '64536', 'dst_port': '443', 'seq_num': 2455, 'ack_num': 8380, 'tcp_payload_len': 0, 'tcp_flags': '0x0010', 'win_size': '43'}
2026-03-10 14:07:12 - {'id': 10485, 'session_id': '192.168.137.187:64536_142.250.75.174:443', 'timestamp': '2026-03-10T12:06:39.738851200Z', 'protocol': 'TCP', 'length': 70, 'src_ip': '192.168.137.187', 'dst_ip': '142.250.75.174', 'src_port': '64536', 'dst_port': '443', 'seq_num': 2486, 'ack_num': 8411, 'tcp_payload_len': 0, 'tcp_flags': '0x0010', 'win_size': '43'}
2026-03-10 14:07:12 - {'id': 10541, 'session_id': '192.168.137.187:64536_142.250.75.174:443', 'timestamp': '2026-03-10T12:06:39.913151200Z', 'protocol': 'TLS', 'length': 109, 'src_ip': '192.168.137.187', 'dst_ip': '142.250.75.174', 'src_port': '64536', 'dst_port': '443', 'seq_num': 2525, 'ack_num': 9199, 'tcp_payload_len': 39, 'tcp_flags': '0x0018', 'win_size': '43'}
2026-03-10 14:07:12 - {'id': 10548, 'session_id': '192.168.137.187:64536_142.250.75.174:443', 'timestamp': '2026-03-10T12:06:39.914475100Z', 'protocol': 'TLS', 'length': 94, 'src_ip': '192.168.137.187', 'dst_ip': '142.250.75.174', 'src_port': '64536', 'dst_port': '443', 'seq_num': 2564, 'ack_num': 9199, 'tcp_payload_len': 24, 'tcp_flags': '0x0018', 'win_size': '43'}
2026-03-10 14:07:12 - {'id': 10549, 'session_id': '192.168.137.187:64536_142.250.75.174:443', 'timestamp': '2026-03-10T12:06:39.914475100Z', 'protocol': 'TCP', 'length': 70, 'src_ip': '192.168.137.187', 'dst_ip': '142.250.75.174', 'src_port': '64536', 'dst_port': '443', 'seq_num': 2588, 'ack_num': 9199, 'tcp_payload_len': 0, 'tcp_flags': '0x0011', 'win_size': '43'}
2026-03-10 14:07:12 - {'id': 10563, 'session_id': '192.168.137.187:64540_142.250.75.174:443', 'timestamp': '2026-03-10T12:06:39.921055900Z', 'protocol': 'TCP', 'length': 82, 'src_ip': '192.168.137.187', 'dst_ip': '142.250.75.174', 'src_port': '64540', 'dst_port': '443', 'seq_num': 0, 'ack_num': 0, 'tcp_payload_len': 0, 'tcp_flags': '0x00c2', 'win_size': '0'}
2026-03-10 14:07:12 - {'id': 10573, 'session_id': '192.168.137.187:64540_142.250.75.174:443', 'timestamp': '2026-03-10T12:06:39.928454200Z', 'protocol': 'TCP', 'length': 70, 'src_ip': '192.168.137.187', 'dst_ip': '142.250.75.174', 'src_port': '64540', 'dst_port': '443', 'seq_num': 1, 'ack_num': 1, 'tcp_payload_len': 0, 'tcp_flags': '0x0010', 'win_size': '43'}
2026-03-10 14:07:12 - {'id': 10575, 'session_id': '192.168.137.187:64540_142.250.75.174:443', 'timestamp': '2026-03-10T12:06:39.928454200Z', 'protocol': 'TCP.SEGMENTS', 'length': 259, 'src_ip': '192.168.137.187', 'dst_ip': '142.250.75.174', 'src_port': '64540', 'dst_port': '443', 'seq_num': 1349, 'ack_num': 1, 'tcp_payload_len': 189, 'tcp_flags': '0x0018', 'win_size': '43'}
